dataset	relpath	url	bytes	md5	drop
cami2_challenge	marine/long_read/marmgCAMI2_sample_4_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_4_reads.tar.gz	4580085174	ae3ac91373e9b74edb7c353d54d1aebc	0
cami2_challenge	marine/long_read/marmgCAMI2_sample_5_bam.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_5_bam.tar.gz	6299356629	837649e126efa4e1932782569e46dd20	0
cami2_challenge	marine/long_read/marmgCAMI2_sample_5_contigs.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_5_contigs.tar.gz	370760276	e388d012cdc663658d3c8bbefeae6e59	0
cami2_challenge	marine/long_read/marmgCAMI2_sample_5_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_5_reads.tar.gz	4723904695	13b30850a3dd6e8ad5ec7b33d7720883	0
cami2_challenge	marine/long_read/marmgCAMI2_sample_6_bam.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_6_bam.tar.gz	6300036749	c253493e16c82d0943b9ecff57d90ab0	0
cami2_challenge	marine/long_read/marmgCAMI2_sample_6_contigs.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_6_contigs.tar.gz	398240382	3a417631bc3a8546836c0a3bbb60ae08	0
cami2_challenge	marine/long_read/marmgCAMI2_sample_6_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_6_reads.tar.gz	4724543883	2e864e16420d006517a5cf60a6993bfc	0
cami2_challenge	marine/long_read/marmgCAMI2_sample_7_bam.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_7_bam.tar.gz	6299528062	6f256f41bfdd9eef497b8b2fef8dca6f	0
cami2_challenge	marine/long_read/marmgCAMI2_sample_7_contigs.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_7_contigs.tar.gz	359651197	19c6db779ab0ef124656666b3991aa20	0
cami2_challenge	marine/long_read/marmgCAMI2_sample_7_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_7_reads.tar.gz	4659244831	c4620a33ec7221544048033dd80572b7	0
cami2_challenge	marine/long_read/marmgCAMI2_sample_8_bam.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_8_bam.tar.gz	6302529405	3e36f7abe581e32e30aa6d7efde6dd2a	0
cami2_challenge	marine/long_read/marmgCAMI2_sample_8_contigs.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_8_contigs.tar.gz	409477434	1250f83b7b4074e2c3dc7929ff71247c	0
cami2_challenge	marine/long_read/marmgCAMI2_sample_8_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_8_reads.tar.gz	4730377648	077b5bca9b47d27f220c2bd5ea7f34c5	0
cami2_challenge	marine/long_read/marmgCAMI2_sample_9_bam.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_9_bam.tar.gz	6299580011	96b4a5db4a7c45329ce7f4134342c98e	0
cami2_challenge	marine/long_read/marmgCAMI2_sample_9_contigs.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_9_contigs.tar.gz	348727814	befda42c591bf719ad067493579808f1	0
cami2_challenge	marine/long_read/marmgCAMI2_sample_9_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_sample_9_reads.tar.gz	4671643206	be7caa5d57406a7a6151e02c5950e703	0
cami2_challenge	marine/long_read/marmgCAMI2_setup.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/long_read/marmgCAMI2_setup.tar.gz	917140246	ecfb7265b430a21c6f8b5ddc35cec026	0
cami2_challenge	marine/marmgCAMI2_genomes.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/marmgCAMI2_genomes.tar.gz	836461952	6a13f73fbab42b6037efb1df5ae6d1c8	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_0_bam.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_0_bam.tar.gz	4936471735	1de385b6641a32b1acd0806f638d7aa6	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_0_contigs.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_0_contigs.tar.gz	377315812	412b657ec10dda4d6510aaf39f0236f8	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_0_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_0_reads.tar.gz	5550020311	3af16716a9613490d3a57688e2fd51e1	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_1_bam.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_1_bam.tar.gz	5009659923	550ce91e94283f928858fefc853ecac6	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_1_contigs.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_1_contigs.tar.gz	457384532	766947a91196c2ba3313ccccdbaee003	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_1_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_1_reads.tar.gz	5548499648	315b5666bb093a7b28c2be923b785c87	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_2_bam.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_2_bam.tar.gz	4992440677	81ceabf1ee03cd56dc80ba69ddcba973	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_2_contigs.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_2_contigs.tar.gz	448783726	613fc4fe4e713b50f871010dd03a9754	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_2_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_2_reads.tar.gz	5551144577	2f7c364a103250da69d357be6c310de4	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_3_bam.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_3_bam.tar.gz	5028585621	8308d7fd3d854fd6f054507d56fb3329	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_3_contigs.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_3_contigs.tar.gz	512389507	0c79d239fdeffa0eb9984bb9d72cc2af	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_3_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_3_reads.tar.gz	5556960781	67b26b871a99e0d4d204f49b01c2f119	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_4_bam.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_4_bam.tar.gz	4937802330	a4b0c8ca5b7104e006c30ffac5c96695	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_4_contigs.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_4_contigs.tar.gz	393584930	319a70ca9ec813bcbd4a6d709f8f783b	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_4_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_4_reads.tar.gz	5549808013	b4449fdf3d5c7660f8f737d823e70176	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_5_bam.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_5_bam.tar.gz	4963992125	8eba289e45d9a59a2f445ae1422bce32	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_5_contigs.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_5_contigs.tar.gz	430780648	d13d9001c91e933365cff8b46a5b51b3	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_5_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_5_reads.tar.gz	5547104468	89766d5cf987119abee6491ac6c49a7a	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_6_bam.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_6_bam.tar.gz	4994965723	9ff7731bc1d30fa49f5834b20353ccaf	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_6_contigs.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_6_contigs.tar.gz	461273787	a4ef68debe722bdc0e8612bd09c3ad06	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_6_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_6_reads.tar.gz	5548053452	0bd7454d2f69b962ee2ef56e35aed163	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_7_bam.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_7_bam.tar.gz	4961867291	9e27de322aa32ab77dca728817367f1b	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_7_contigs.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_7_contigs.tar.gz	413903456	1ca3654e560d5176fb1f0f06f4e1a7e7	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_7_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_7_reads.tar.gz	5544788531	168387cc80d2058b08f445bd33d83473	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_8_bam.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_8_bam.tar.gz	5002060886	b9e6719f8ce442d0bbf1fd33fabd8bbf	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_8_contigs.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_8_contigs.tar.gz	475615888	9a65af2ced0dc0af6cc31fd648a8ea31	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_8_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_8_reads.tar.gz	5550588002	0c06fa2c98c5b9c873882a74ebecd72c	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_9_bam.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_9_bam.tar.gz	4956716096	610945e2513c281d884001a9f964e9b0	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_9_contigs.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_9_contigs.tar.gz	399244510	5eee492abba1cc18c1d1eaa5dff2d362	0
cami2_challenge	marine/short_read/marmgCAMI2_sample_9_reads.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_sample_9_reads.tar.gz	5548008936	816677c6691691106b9d3fe162cdfba3	0
cami2_challenge	marine/short_read/marmgCAMI2_setup.tar.gz	https://frl.publisso.de/data/frl:6425521/marine/short_read/marmgCAMI2_setup.tar.gz	958508585	52e0f2834ae826568b089db40347a59e	0
cami2_challenge	md5sums.txt	https://frl.publisso.de/data/frl:6425521/md5sums.txt	89519		0
cami2_challenge	patmgCAMI2.tar.gz	https://frl.publisso.de/data/frl:6425521/patmgCAMI2.tar.gz	584127020	2df950a6b0631d233d0038bec5426020	0
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_log.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_log.tar.gz	22498507	688221c6f917ae16e0b079ce77c5ae73	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_pooled.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_pooled.tar.gz	128738088162	eed98caed2090f703669bef3479918c3	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_0.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_0.tar.gz	6298456708	b71136c5124c33e7c9cc02c65d6c6d30	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_1.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_1.tar.gz	5988349358	7c3a6adc8434e06a102d1e1a839c65f0	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_10.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_10.tar.gz	6028744643	0e1e2262690cbef7509078bbe8e841f5	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_11.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_11.tar.gz	6299041539	7b3e775c8ec1bb49b24398b4c1c2de3a	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_12.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_12.tar.gz	6052780034	5a59d1555230c4245d53b1e92320a063	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_13.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_13.tar.gz	6386363507	988aca2d821a48c3e3a92f8e069eef14	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_14.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_14.tar.gz	5772275219	4adab1128147a7663592211845fd6cb3	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_15.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_15.tar.gz	6218495083	3b18096a08d531d9733f2fa880e43365	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_16.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_16.tar.gz	6265449734	dd3a0d88a7abfab7161baf4accb91103	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_17.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_17.tar.gz	6189700339	6cc73f743f36612ebb42a24b84034b83	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_18.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_18.tar.gz	6246218816	552bb18753bc3ab6f255334734fd85f1	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_19.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_19.tar.gz	6079353648	cd196f1267c70e4fd0f27e326b2e4d3c	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_2.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_2.tar.gz	6021403092	b5944a992f2af1cfe867d046e7536604	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_20.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_20.tar.gz	6075589105	fa8af73817b4eede3c7b34e7ad5bc4fa	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_3.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_3.tar.gz	6042605597	7c96e9473d0b75ab3871b0016b9fcd1c	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_4.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_4.tar.gz	6341957839	3e5a7ebbd00638b512476a1c8ea4d0a3	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_5.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_5.tar.gz	6186185736	e151a2ac60b23a498b7a4ea5af835cef	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_6.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_6.tar.gz	5902140770	91ed3ba382675d1b3818f50efde10b5c	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_7.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_7.tar.gz	6082574726	ce590554582a85ab6d29a470d66b3cbe	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_8.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_8.tar.gz	5962591847	796691bee232c73bde53e7dfeeaca192	2
cami2_challenge	plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_9.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_nano/rhimgCAMI2_hybrid_sample_9.tar.gz	6278893416	b19c2bf9e52b1be76380cbedeba64fe0	2
cami2_challenge	plant_associated/hybrid_pacbio/rhimgCAMI2_hybrid_pooled.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_pacbio/rhimgCAMI2_hybrid_pooled.tar.gz	231127991879	a7e662fc3bcdbc20b0d232aafc85468e	2
cami2_challenge	plant_associated/hybrid_pacbio/rhimgCAMI2_hybrid_sample_0.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_pacbio/rhimgCAMI2_hybrid_sample_0.tar.gz	11461027325	a4163df32ee854d68211c585d9c6797c	2
cami2_challenge	plant_associated/hybrid_pacbio/rhimgCAMI2_hybrid_sample_1.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_pacbio/rhimgCAMI2_hybrid_sample_1.tar.gz	11363366992	d5b0b4ca52c1d6449a7825a32ea4564b	2
cami2_challenge	plant_associated/hybrid_pacbio/rhimgCAMI2_hybrid_sample_10.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_pacbio/rhimgCAMI2_hybrid_sample_10.tar.gz	11435278766	e121ad65a386f77da3a4dcd9ffa1958b	2
cami2_challenge	plant_associated/hybrid_pacbio/rhimgCAMI2_hybrid_sample_11.tar.gz	https://frl.publisso.de/data/frl:6425521/plant_associated/hybrid_pacbio/rhimgCAMI2_hybrid_sample_11.tar.gz	11383173435	18ed12ddb7dd125dbc05331240113980	2
