NC_000913.3_1019	9778364at2_126741_0:00046f	43.7	167	92	1	4	168	428	594	2.1e-32	139.4
NC_000913.3_1058	9804933at2_148814_2:000445	32.7	284	156	8	45	317	9	268	3.5e-22	106.3
NC_000913.3_1086	9806651at2_676208_0:0002e7	42.0	376	216	2	19	393	5	379	2.0e-83	311.6
NC_000913.3_1102	9804464at2_148814_2:0001c2	32.1	224	145	2	2	219	3	225	5.1e-28	125.2
NC_000913.3_1105	9800696at2_83333_0:0006ef	100.0	368	0	0	1	368	1	368	3.0e-219	761.1
NC_000913.3_1174	9812272at2_204669_0:00030a	48.4	62	32	0	7	68	251	312	3.6e-07	56.6
NC_000913.3_1175	9800507at2_83333_0:000a72	100.0	194	0	0	1	194	1	194	5.5e-111	400.6
NC_000913.3_1179	9814755at2_2051957_0:000333	32.6	270	160	6	9	262	292	555	2.3e-25	116.7
NC_000913.3_1195	9804933at2_2053669_0:00059f	29.1	199	135	2	9	205	24	218	1.0e-17	90.9
NC_000913.3_1204	9802065at2_1965591_0:0001a5	30.7	179	122	1	86	262	6	184	3.2e-19	96.3
NC_000913.3_1237	9802219at2_331113_0:00061f	41.0	183	101	4	4	183	2	180	9.6e-33	142.1
NC_000913.3_1274	9802219at2_765952_0:00070c	33.6	214	131	6	27	237	34	239	3.9e-24	112.5
NC_000913.3_1528	9811804at2_29354_0:000c72	56.2	64	27	1	7	70	4	66	5.1e-14	77.0
NC_000913.3_1534	9811804at2_29354_0:000c72	60.6	66	24	2	7	71	4	68	1.8e-14	78.6
NC_000913.3_1615	9804243at2_83333_0:000404	100.0	424	0	0	1	424	1	424	1.2e-248	859.0
NC_000913.3_1691	9805455at2_83333_0:000308	100.0	795	0	0	1	795	1	795	0.0e+00	1587.4
NC_000913.3_1692	9800719at2_83333_0:000ac5	100.0	327	0	0	1	327	1	327	2.5e-188	658.3
NC_000913.3_1693	9808966at2_1395119_0:000816	99.2	118	1	0	1	118	1	118	9.0e-56	216.5
NC_000913.3_1695	9806014at2_1384589_0:0001a4	98.6	144	2	0	1	144	37	180	4.4e-73	274.2
NC_000913.3_1696	9802304at2_83333_0:0008bf	100.0	642	0	0	1	642	1	642	0.0e+00	1334.7
NC_000913.3_1719	9804933at2_1806508_0:0004ec	32.4	207	121	7	18	213	3	201	6.0e-16	85.5
NC_000913.3_1784	9806197at2_1383_0:0004dd	34.0	206	123	4	3	195	11	216	5.7e-22	105.1
NC_000913.3_1800	9811804at2_29354_0:000c72	64.6	65	22	1	5	69	3	66	9.8e-18	89.4
NC_000913.3_1838	9804478at2_83333_0:000193	100.0	336	0	0	1	336	1	336	4.6e-190	664.1
NC_000913.3_1839	5293449at2_83333_0:000699	100.0	203	0	0	1	203	1	203	4.6e-108	391.0
NC_000913.3_1842	9781053at2_1395119_0:000a58	98.8	246	3	0	1	246	1	246	4.1e-135	481.1
NC_000913.3_1887	9804933at2_83333_0:000a02	100.0	610	0	0	1	610	1	610	0.0e+00	1213.4
NC_000913.3_1888	9804933at2_2053669_0:00059f	49.3	217	109	1	1	217	21	236	2.0e-53	209.5
NC_000913.3_1940	9804464at2_148814_2:0001c2	41.4	222	123	1	39	253	3	224	2.3e-43	176.4
NC_000913.3_1952	9781053at2_83333_0:000e3a	100.0	238	0	0	1	238	1	238	6.5e-130	463.8
NC_000913.3_1957	9809796at2_429133_0:000b57	36.8	76	48	0	272	347	290	365	1.2e-07	58.2
NC_000913.3_1988	9802219at2_1796921_0:0003e0	30.4	158	75	8	46	194	54	185	3.7e-06	52.4
NC_000913.3_2046	9804933at2_2053669_0:00059f	30.6	85	58	1	41	124	54	138	7.8e-06	51.6
NC_000913.3_2080	9810191at2_83333_0:000c49	100.0	677	0	0	1	677	1	677	0.0e+00	1384.0
NC_000913.3_2159	9804933at2_2053669_0:00059f	30.1	209	146	0	4	212	19	227	1.7e-20	100.1
NC_000913.3_2187	9804933at2_2053669_0:00059f	34.7	118	75	2	3	118	20	137	6.9e-11	69.3
NC_000913.3_2267	9808773at2_148814_2:000396	42.5	320	175	4	395	710	6	320	4.3e-60	233.4
NC_000913.3_2269	9814755at2_748857_0:000546	28.9	180	109	3	2	170	264	435	2.1e-11	69.7
NC_000913.3_2281	9802554at2_515440_0:000662	36.3	193	115	5	1	188	1	190	6.5e-32	137.9
NC_000913.3_2282	9801213at2_83333_0:000818	100.0	505	0	0	1	505	1	505	2.6e-293	1007.7
NC_000913.3_2285	9809356at2_83333_0:0007f8	100.0	422	0	0	1	422	1	422	7.7e-243	839.7
NC_000913.3_2299	9771806at2_83333_0:001062	100.0	361	0	0	1	361	1	361	1.1e-208	726.1
NC_000913.3_2338	9804933at2_2053669_0:00059f	27.1	207	147	2	1	203	22	228	3.6e-20	99.0
NC_000913.3_2367	9807019at2_148814_2:000518	33.9	487	295	8	2	461	5	491	6.5e-81	302.0
NC_000913.3_2375	9759736at2_83333_0:00071d	100.0	671	0	0	1	671	1	671	0.0e+00	1318.1
NC_000913.3_2422	9808773at2_148814_2:000396	37.5	320	196	3	2	321	3	318	9.4e-50	198.0
NC_000913.3_2441	9801549at2_83333_0:000601	100.0	237	0	0	1	237	1	237	1.5e-134	479.2
NC_000913.3_2459	9801549at2_1123393_0:0003a1	27.2	323	229	6	19	338	16	335	4.9e-17	89.4
NC_000913.3_2462	9807019at2_1314748_0:0009d9	29.7	229	146	6	33	247	121	348	1.2e-17	90.9
NC_000913.3_2465	9807240at2_229920_0:000a53	45.7	339	177	4	6	343	425	757	3.9e-83	308.9
NC_000913.3_2466	9802065at2_1871034_0:00068b	40.2	189	112	1	1	189	1	188	5.6e-32	138.3
NC_000913.3_2474	9802219at2_1395119_0:00089b	98.1	525	10	0	1	525	1	525	5.3e-310	1063.1
NC_000913.3_2478	9812272at2_1592106_0:0010ab	30.8	159	104	3	2	155	240	397	2.0e-08	61.2
NC_000913.3_2521	9804933at2_2053669_0:00059f	28.6	112	77	2	9	117	24	135	1.2e-04	48.5
NC_000913.3_2533	9812272at2_1069448_0:00092a	28.6	175	104	7	9	170	24	190	2.4e-04	47.0
NC_000913.3_2534	9805026at2_83333_0:000bdc	100.0	226	0	0	1	226	1	226	2.7e-125	448.4
NC_000913.3_2536	9811804at2_77098_0:000302	31.4	223	126	3	8	223	338	540	1.9e-21	104.8
NC_000913.3_2543	9806651at2_1917873_0:0009d2	28.9	97	64	1	250	341	446	542	1.2e-04	48.5
NC_000913.3_2557	9778364at2_1325335_0:000917	32.7	211	102	11	168	370	8	186	9.2e-09	63.2
NC_000913.3_2559	9804933at2_148814_2:000445	30.5	279	172	5	45	321	11	269	2.7e-25	116.7
NC_000913.3_2569	9803541at2_413501_0:0000fd	98.3	115	2	0	1	115	1	115	2.1e-57	221.9
NC_000913.3_2570	9807416at2_379893_0:000823	98.0	255	5	0	1	255	1	255	4.5e-145	514.2
NC_000913.3_2572	9807878at2_83333_0:000fd9	100.0	82	0	0	1	82	1	82	9.7e-41	166.0
NC_000913.3_2573	9806379at2_148814_2:0001b9	35.0	266	164	4	28	286	130	393	4.7e-36	152.9
NC_000913.3_2578	9806954at2_83333_0:00046f	100.0	553	0	0	1	553	1	553	6.6e-311	1066.2
NC_000913.3_2581	9801549at2_752179_0:0001d0	29.3	147	96	2	5	144	1	146	7.7e-12	70.9
NC_000913.3_2582	9805462at2_83333_0:000a94	100.0	160	0	0	1	160	1	160	3.2e-88	324.7
NC_000913.3_2593	9812272at2_1224744_0:000a99	34.9	109	65	3	37	142	197	302	3.5e-05	49.7
NC_000913.3_2648	9803884at2_83333_0:00015b	100.0	876	0	0	1	876	1	876	0.0e+00	1716.4
NC_000913.3_2650	9776733at2_1395119_0:000f12	97.5	353	9	0	1	353	1	353	3.4e-191	667.9
NC_000913.3_2696	9804647at2_2320859_0:000d18	38.7	248	138	7	1	237	429	673	3.2e-34	146.0
NC_000913.3_2698	9807416at2_2496102_0:000494	46.8	156	81	1	1	154	253	408	4.6e-31	134.8
NC_000913.3_2703	9811804at2_84725_0:000c7e	30.1	133	86	3	92	220	568	697	1.3e-07	58.5
NC_000913.3_2731	9804716at2_83333_0:001058	100.0	432	0	0	1	432	1	432	8.2e-240	829.7
NC_000913.3_2732	9801107at2_83333_0:000363	100.0	545	0	0	1	545	1	545	0.0e+00	1095.1
NC_000913.3_2743	9804933at2_148814_2:000445	30.0	230	129	8	2	223	50	255	7.6e-15	81.6
NC_000913.3_2896	9804072at2_83333_0:000daa	100.0	234	0	0	1	234	1	234	9.2e-129	459.9
NC_000913.3_2967	9804464at2_148814_2:0001c2	33.3	225	139	3	2	216	3	226	6.8e-33	141.4
NC_000913.3_3000	9812273at2_936375_0:000579	41.5	193	95	7	8	192	9	191	1.1e-24	114.0
NC_000913.3_3005	9806197at2_83333_0:000995	100.0	337	0	0	1	337	1	337	2.9e-192	671.4
NC_000913.3_3007	9803773at2_83333_0:000b11	100.0	581	0	0	1	581	1	581	0.0e+00	1176.0
NC_000913.3_3014	9810191at2_1121328_0:000613	43.5	108	60	1	2	109	538	644	4.3e-20	97.8
NC_000913.3_3081	9809084at2_83333_0:001063	100.0	286	0	0	1	286	1	286	4.7e-159	560.8
NC_000913.3_3099	9804305at2_83333_0:0005e3	100.0	711	0	0	1	711	1	711	0.0e+00	1358.6
NC_000913.3_3100	9799262at2_83333_0:0009f6	100.0	89	0	0	1	89	1	89	1.9e-42	171.8
NC_000913.3_3101	9802309at2_83333_0:000df9	100.0	314	0	0	1	314	1	314	7.6e-179	626.7
NC_000913.3_3103	9811804at2_83333_0:00042e	100.0	890	0	0	1	890	1	890	0.0e+00	1417.5
NC_000913.3_3104	9807233at2_83333_0:000018	100.0	495	0	0	1	495	1	495	4.0e-275	947.2
NC_000913.3_3111	9804478at2_2294115_0:000e3b	40.4	223	128	4	151	371	132	351	1.8e-41	171.4
NC_000913.3_3116	9812272at2_768670_0:000054	29.9	144	95	2	162	304	375	513	9.3e-09	62.0
NC_000913.3_3118	9803474at2_83333_0:00100e	100.0	85	0	0	1	85	1	85	3.1e-42	171.0
NC_000913.3_3119	9813334at2_1115515_0:000b4b	97.1	103	3	0	1	103	1	103	2.4e-52	204.9
NC_000913.3_3143	9804464at2_148814_2:0001c2	25.0	196	124	6	528	704	4	195	1.3e-06	55.8
NC_000913.3_3164	9803965at2_160434_0:0003b5	99.2	130	1	0	1	130	1	130	2.4e-65	248.4
NC_000913.3_3165	9801330at2_1115515_0:000a1a	99.3	142	1	0	1	142	1	142	9.1e-79	293.1
NC_000913.3_3168	9782003at2_86106_0:00001c	30.3	89	61	1	294	382	145	232	4.3e-05	50.1
NC_000913.3_3169	9782003at2_1707952_0:000c61	37.9	66	40	1	282	347	147	211	7.4e-05	48.9
NC_000913.3_3188	9807240at2_2292766_0:0003fb	29.5	129	85	4	92	219	86	209	2.9e-06	53.9
NC_000913.3_3223	9809073at2_1115515_0:000042	98.4	128	1	1	1	127	1	128	5.3e-62	237.3
NC_000913.3_3224	9805706at2_1354267_0:0001c1	98.8	329	4	0	1	329	1	329	2.7e-182	638.3
NC_000913.3_3225	9803672at2_413501_0:000965	99.0	206	2	0	1	206	1	206	1.3e-110	399.4
NC_000913.3_3226	9806415at2_1082704_0:00074b	98.4	129	2	0	1	129	1	129	1.3e-68	259.2
NC_000913.3_3227	9803610at2_1755099_0:0003d6	97.5	118	3	0	1	118	1	118	2.1e-57	221.9
NC_000913.3_3229	9809248at2_83655_1:000650	99.1	443	4	0	1	443	1	443	2.8e-243	841.3
NC_000913.3_3230	9810293at2_1395119_0:000e48	99.3	144	1	0	1	144	1	144	5.1e-61	234.2
NC_000913.3_3232	9809045at2_1115515_0:00005e	98.8	167	2	0	1	167	1	167	1.8e-86	318.9
NC_000913.3_3233	9810939at2_1115515_0:000047	91.5	117	10	0	1	117	1	117	2.6e-47	188.3
NC_000913.3_3234	9805007at2_83333_0:000fe5	100.0	177	0	0	1	177	1	177	7.8e-96	350.1
NC_000913.3_3235	9802617at2_2022662_0:000c3c	98.5	130	2	0	1	130	1	130	1.4e-65	249.2
NC_000913.3_3237	9806626at2_1334193_0:000280	100.0	179	0	0	1	179	1	179	6.4e-98	357.1
NC_000913.3_3238	9807419at2_1398493_0:0011be	98.1	104	2	0	1	104	1	104	2.6e-51	201.4
NC_000913.3_3239	9806379at2_1082704_0:00001c	98.4	123	2	0	1	123	1	123	2.7e-63	241.5
NC_000913.3_3240	9811714at2_1334193_0:0005dd	100.0	84	0	0	1	84	1	84	3.1e-42	171.0
NC_000913.3_3241	9803474at2_148814_2:000291	43.3	60	34	0	1	60	1	60	7.8e-06	49.7
NC_000913.3_3242	9802589at2_1441930_0:0001d4	97.8	136	3	0	1	136	1	136	1.5e-70	265.8
NC_000913.3_3243	9806396at2_1384589_0:001262	100.0	233	0	0	1	233	1	233	2.3e-127	455.3
NC_000913.3_3244	9805969at2_1005995_0:000153	98.2	110	2	0	1	110	1	110	5.1e-53	207.2
NC_000913.3_3245	9797833at2_1267021_0:000808	98.9	92	1	0	1	92	1	92	4.1e-48	190.7
NC_000913.3_3246	9778722at2_1115515_0:00005d	98.9	273	3	0	1	273	1	273	1.5e-154	545.8
NC_000913.3_3248	9803201at2_1134687_1:0010ce	99.5	201	1	0	1	201	1	201	1.2e-103	376.3
NC_000913.3_3249	9806135at2_1334193_0:0000f0	98.6	209	3	0	1	209	1	209	7.0e-112	403.7
NC_000913.3_3250	9804464at2_1005995_0:000139	98.1	103	2	0	1	103	1	103	3.8e-50	197.6
NC_000913.3_3268	9811804at2_2162714_0:0005a9	77.7	394	81	2	1	392	1	389	3.4e-176	618.2
NC_000913.3_3269	9811804at2_1384509_0:0002e9	28.8	146	79	2	13	158	398	518	3.4e-09	64.3
NC_000913.3_3270	9807653at2_83333_0:00074a	100.0	179	0	0	1	179	1	179	3.7e-93	341.3
NC_000913.3_3271	9802366at2_1134687_1:00106d	99.2	124	1	0	1	124	1	124	2.7e-66	251.5
NC_000913.3_3290	9802219at2_264201_0:000005	56.7	187	81	0	1	187	1	187	1.1e-58	226.9
NC_000913.3_3334	9804464at2_148814_2:0001c2	35.0	226	144	3	6	231	3	225	3.4e-30	132.5
NC_000913.3_3336	9804305at2_2006110_0:0006f0	54.7	75	33	1	646	720	618	691	9.4e-13	76.3
NC_000913.3_3338	9812272at2_2371_0:00043d	27.1	181	109	6	6	173	201	371	5.0e-06	53.9
NC_000913.3_3392	9806379at2_148814_2:0001b9	41.9	301	170	2	198	493	102	402	8.6e-68	258.5
NC_000913.3_3393	9803017at2_83333_0:00039a	100.0	198	0	0	1	198	1	198	1.9e-111	402.1
NC_000913.3_3397	9806637at2_148814_2:000459	28.9	539	369	6	202	728	195	731	2.3e-53	211.1
NC_000913.3_3487	9811804at2_29354_0:000c72	60.9	64	24	1	7	70	4	66	6.0e-15	80.1
NC_000913.3_3524	9811804at2_1122607_0:0009b5	34.4	250	145	9	2	243	361	599	1.2e-18	95.5
NC_000913.3_3543	9812273at2_83333_0:0003ba	100.0	339	0	0	1	339	1	339	7.2e-191	666.8
NC_000913.3_3569	9806661at2_83333_0:0001af	100.0	159	0	0	1	159	1	159	6.6e-86	317.0
NC_000913.3_3572	9805609at2_1115515_0:000430	98.7	78	1	0	1	78	1	78	1.9e-38	158.3
NC_000913.3_3574	9802554at2_83333_0:0005ef	100.0	406	0	0	1	406	1	406	2.0e-227	788.5
NC_000913.3_3575	9802554at2_1485952_0:000cc3	90.0	150	15	0	3	152	392	541	3.5e-76	284.6
NC_000913.3_3578	9804305at2_620903_0:00014d	26.7	225	127	7	12	219	12	215	6.7e-07	55.1
NC_000913.3_3582	9759736at2_290338_0:000162	68.8	560	175	0	1	560	1	560	4.4e-246	850.9
NC_000913.3_3583	9808150at2_83333_0:0005c6	100.0	207	0	0	1	207	1	207	4.3e-114	411.0
NC_000913.3_3636	9806954at2_207608_0:0005aa	40.8	71	37	1	3	73	2	67	1.3e-04	48.1
NC_000913.3_3638	9807019at2_83333_0:000de9	100.0	467	0	0	1	467	1	467	5.0e-267	920.2
NC_000913.3_3642	9812272at2_1891644_0:000d1b	32.8	180	119	2	191	368	234	413	1.5e-10	68.2
NC_000913.3_3664	9801213at2_1294270_0:000c4c	30.5	220	145	4	1	215	1	217	2.4e-19	97.8
NC_000913.3_3668	9812769at2_83333_0:000b2a	100.0	287	0	0	1	287	1	287	1.5e-157	555.8
NC_000913.3_3673	9802589at2_148814_2:0001c8	28.8	236	140	8	40	265	14	231	3.7e-12	72.8
NC_000913.3_3675	9808773at2_83333_0:000c01	100.0	207	0	0	1	207	1	207	2.7e-116	418.3
NC_000913.3_3733	9776390at2_686624_0:00056b	34.3	280	155	6	2	270	318	579	9.7e-29	127.9
NC_000913.3_3763	9809075at2_442899_0:00033e	22.8	162	111	4	2	149	3	164	4.9e-04	45.1
NC_000913.3_3782	9812272at2_591198_0:000198	39.4	193	110	4	8	196	19	208	8.5e-25	114.4
NC_000913.3_3786	9804933at2_2053669_0:00059f	29.8	114	78	1	6	117	24	137	9.5e-08	58.9
NC_000913.3_3789	9811804at2_568099_0:0009de	32.3	269	167	5	7	272	14	270	2.6e-26	120.9
NC_000913.3_3803	9803667at2_1602169_0:0004c3	25.7	187	132	3	4	184	13	198	1.0e-11	70.9
NC_000913.3_3833	9804464at2_148814_2:0001c2	37.2	231	141	4	1	230	1	228	1.7e-34	146.7
NC_000913.3_3890	9804753at2_83333_0:000d04	100.0	342	0	0	1	342	1	342	5.7e-204	710.3
NC_000913.3_3891	9807064at2_83333_0:0003b6	100.0	321	0	0	1	321	1	321	3.1e-183	641.3
NC_000913.3_3893	9811804at2_2162714_0:0005a9	77.7	394	81	2	1	392	1	389	3.4e-176	618.2
NC_000913.3_3895	9809075at2_1134687_1:00062b	98.3	181	3	0	1	181	1	181	1.4e-100	365.9
NC_000913.3_3896	9802408at2_290338_0:000b36	99.3	142	1	0	1	142	1	142	3.7e-72	271.2
NC_000913.3_3897	9803740at2_2022662_0:000bd9	98.3	234	4	0	1	234	1	234	2.1e-120	432.2
NC_000913.3_3899	9811748at2_83333_0:00045c	100.0	121	0	0	1	121	1	121	2.1e-52	205.3
NC_000913.3_3900	9803954at2_1334193_0:0002f9	98.1	1342	26	0	1	1342	1	1342	0.0e+00	2603.2
NC_000913.3_3901	9815296at2_83333_0:000b56	100.0	1407	0	0	1	1407	1	1407	0.0e+00	2690.6
NC_000913.3_3919	9807240at2_83333_0:000da9	100.0	429	0	0	1	429	1	429	5.4e-252	870.2
NC_000913.3_3920	9802065at2_83333_0:0005f9	100.0	529	0	0	1	529	1	529	1.9e-302	1038.1
NC_000913.3_3924	9807416at2_1380370_0:000987	30.6	121	65	4	18	124	261	376	3.4e-04	45.4
NC_000913.3_4012	9808150at2_1852021_0:000758	31.5	168	104	5	3	161	5	170	7.1e-07	54.7
NC_000913.3_4031	9804464at2_148814_2:0001c2	36.9	225	131	3	2	216	3	226	1.3e-34	147.1
NC_000913.3_4085	9806197at2_866774_0:0002aa	38.3	115	71	0	12	126	26	140	1.1e-18	93.6
NC_000913.3_4088	9776390at2_83333_0:000d00	100.0	316	0	0	1	316	1	316	1.7e-178	625.5
NC_000913.3_4090	9812272at2_83333_0:000580	100.0	426	0	0	1	426	1	426	1.1e-239	829.3
NC_000913.3_4094	9807553at2_83333_0:00064a	100.0	432	0	0	1	432	1	432	7.1e-252	869.8
NC_000913.3_4117	9812702at2_1395119_0:000d0f	99.2	131	1	0	1	131	1	131	1.3e-68	259.2
NC_000913.3_4119	9812008at2_1005995_0:00038f	100.0	75	0	0	1	75	1	75	1.7e-36	151.8
NC_000913.3_4120	9788336at2_83333_0:000f29	100.0	149	0	0	1	149	1	149	1.6e-73	275.8
NC_000913.3_4148	9809796at2_756067_0:0005e2	26.9	338	190	16	4	316	5	310	1.2e-12	75.1
NC_000913.3_4157	9806637at2_148814_2:000459	27.6	181	91	4	508	674	504	658	8.7e-10	66.6
NC_000913.3_4170	9810191at2_580340_0:000184	23.9	406	214	13	374	767	156	478	2.0e-12	75.5
NC_000913.3_4180	9776390at2_754435_0:0006a6	39.6	159	89	3	2	160	307	458	6.2e-27	121.3
NC_000913.3_4288	9806197at2_1965585_0:000404	35.6	101	62	1	48	148	328	425	1.7e-11	69.7
NC_000913.3_4290	9811804at2_542_0:0002ef	35.2	71	46	0	84	154	539	609	5.9e-06	53.1
